               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.031432,            0.013011,           0.0024399,             0.95687,             0.83894,             0.90181,             0.59909,             0.03175,            0.022615,           0.0023873,            0.004885,            0.004885,            0.004885
                 157,            0.031628,            0.013097,           0.0024778,             0.95562,             0.83977,              0.9018,             0.59923,            0.031754,             0.02262,            0.002386,            0.004852,            0.004852,            0.004852
                 158,            0.031449,            0.013027,           0.0024734,               0.956,             0.83974,             0.90162,             0.59882,            0.031777,            0.022659,           0.0023874,            0.004819,            0.004819,            0.004819
                 159,            0.031317,            0.013063,           0.0024295,             0.95641,             0.83966,             0.90157,             0.59868,            0.031766,            0.022658,           0.0023846,            0.004786,            0.004786,            0.004786
                 160,            0.031346,            0.013061,           0.0024277,             0.95693,             0.83976,             0.90174,             0.59875,            0.031761,            0.022664,           0.0023824,            0.004753,            0.004753,            0.004753
                 161,            0.031081,            0.013081,           0.0024396,             0.95612,             0.84008,             0.90134,             0.59902,            0.031747,            0.022664,           0.0023808,             0.00472,             0.00472,             0.00472
                 162,            0.031599,            0.013059,            0.002478,             0.95678,              0.8398,              0.9016,             0.59923,            0.031725,            0.022649,           0.0023793,            0.004687,            0.004687,            0.004687
                 163,            0.031049,            0.013086,           0.0024195,             0.95731,             0.84027,             0.90204,              0.5991,            0.031729,            0.022674,           0.0023785,            0.004654,            0.004654,            0.004654
                 164,            0.031224,            0.012995,           0.0024034,               0.957,             0.84057,             0.90243,             0.59924,            0.031717,            0.022683,           0.0023772,            0.004621,            0.004621,            0.004621
                 165,            0.031165,            0.012919,           0.0024085,             0.95664,             0.84067,             0.90275,             0.59963,            0.031706,            0.022679,           0.0023762,            0.004588,            0.004588,            0.004588
                 166,            0.031073,             0.01295,           0.0023974,             0.95734,             0.84012,             0.90239,             0.59962,             0.03171,            0.022677,           0.0023756,            0.004555,            0.004555,            0.004555
                 167,            0.031062,            0.013112,           0.0024751,             0.95754,             0.84001,             0.90239,             0.60001,            0.031701,            0.022685,           0.0023749,            0.004522,            0.004522,            0.004522
                 168,            0.030769,            0.012682,           0.0023941,             0.95761,             0.84021,              0.9032,             0.60031,              0.0317,            0.022702,           0.0023748,            0.004489,            0.004489,            0.004489
                 169,            0.031166,            0.012943,           0.0024213,             0.95822,              0.8397,             0.90236,             0.60015,            0.031697,            0.022695,           0.0023736,            0.004456,            0.004456,            0.004456
                 170,            0.030913,            0.012818,           0.0023983,             0.95881,             0.83927,             0.90321,             0.60038,            0.031692,            0.022682,           0.0023741,            0.004423,            0.004423,            0.004423
                 171,            0.030996,            0.012915,           0.0023742,              0.9587,             0.83958,             0.90255,             0.60051,            0.031686,            0.022684,           0.0023738,             0.00439,             0.00439,             0.00439
                 172,             0.03096,            0.012797,           0.0023994,             0.95833,              0.8398,             0.90291,             0.60056,            0.031682,            0.022691,           0.0023761,            0.004357,            0.004357,            0.004357
                 173,            0.030984,            0.012698,           0.0023753,             0.95875,             0.83926,             0.90234,             0.60028,            0.031685,            0.022702,           0.0023757,            0.004324,            0.004324,            0.004324
                 174,            0.030997,            0.012836,           0.0023808,              0.9585,              0.8397,             0.90218,             0.60039,             0.03168,            0.022713,           0.0023741,            0.004291,            0.004291,            0.004291
                 175,            0.030998,            0.012861,           0.0023923,             0.95894,             0.83937,             0.90275,             0.60021,            0.031682,            0.022715,           0.0023732,            0.004258,            0.004258,            0.004258
                 176,            0.030903,            0.012864,           0.0023785,             0.95889,             0.83935,             0.90292,             0.60051,            0.031676,            0.022718,           0.0023743,            0.004225,            0.004225,            0.004225
                 177,            0.030853,            0.012809,            0.002417,             0.95912,             0.83918,             0.90323,             0.60097,            0.031658,             0.02271,           0.0023731,            0.004192,            0.004192,            0.004192
                 178,            0.030906,            0.012869,           0.0023944,             0.95983,             0.83912,             0.90336,             0.60111,            0.031651,            0.022712,           0.0023722,            0.004159,            0.004159,            0.004159
                 179,            0.030725,            0.012499,           0.0023674,             0.95864,             0.83957,             0.90332,             0.60133,            0.031649,            0.022723,           0.0023714,            0.004126,            0.004126,            0.004126
                 180,             0.03071,            0.012688,            0.002355,             0.95866,             0.84017,             0.90352,             0.60134,            0.031645,            0.022731,           0.0023704,            0.004093,            0.004093,            0.004093
                 181,            0.030972,            0.012838,           0.0024008,             0.95883,             0.84007,             0.90415,             0.60115,            0.031645,            0.022741,             0.00237,             0.00406,             0.00406,             0.00406
                 182,            0.030639,            0.012719,           0.0024037,             0.95893,             0.83985,             0.90384,             0.60127,            0.031635,            0.022743,           0.0023687,            0.004027,            0.004027,            0.004027
                 183,            0.030724,            0.012776,           0.0023769,             0.95933,             0.83985,             0.90396,             0.60129,            0.031631,            0.022747,           0.0023667,            0.003994,            0.003994,            0.003994
                 184,            0.030701,            0.012824,           0.0023348,              0.9592,             0.83934,             0.90377,             0.60154,            0.031625,            0.022748,           0.0023655,            0.003961,            0.003961,            0.003961
                 185,            0.030807,            0.012774,           0.0024003,             0.95886,             0.84005,              0.9041,             0.60154,             0.03162,            0.022755,           0.0023653,            0.003928,            0.003928,            0.003928
                 186,            0.030755,            0.012767,            0.002366,             0.95923,             0.84025,             0.90417,             0.60178,            0.031615,            0.022762,           0.0023654,            0.003895,            0.003895,            0.003895
                 187,            0.030312,            0.012428,           0.0023328,             0.95933,             0.84046,             0.90427,              0.6017,            0.031611,            0.022771,           0.0023634,            0.003862,            0.003862,            0.003862
                 188,            0.030538,            0.012529,             0.00236,              0.9594,             0.84023,             0.90454,             0.60166,            0.031609,             0.02277,           0.0023632,            0.003829,            0.003829,            0.003829
                 189,            0.030672,            0.012728,           0.0023695,             0.96012,             0.83995,              0.9046,             0.60188,              0.0316,            0.022773,           0.0023615,            0.003796,            0.003796,            0.003796
                 190,            0.030239,            0.012588,           0.0023236,             0.96022,             0.83952,             0.90424,             0.60184,            0.031597,            0.022784,           0.0023603,            0.003763,            0.003763,            0.003763
                 191,            0.030433,            0.012687,           0.0023333,             0.96016,             0.83897,             0.90405,               0.602,            0.031595,            0.022784,           0.0023591,             0.00373,             0.00373,             0.00373
                 192,            0.030343,            0.012577,           0.0023626,             0.96048,             0.83937,             0.90439,             0.60212,            0.031592,             0.02279,           0.0023592,            0.003697,            0.003697,            0.003697
                 193,            0.030536,            0.012735,           0.0023759,             0.96003,             0.83994,             0.90463,             0.60201,             0.03159,            0.022793,           0.0023579,            0.003664,            0.003664,            0.003664
                 194,             0.03029,            0.012315,           0.0023491,             0.96008,             0.84004,             0.90448,             0.60198,            0.031587,            0.022794,           0.0023577,            0.003631,            0.003631,            0.003631
                 195,             0.03045,             0.01247,           0.0023482,             0.96035,             0.83967,             0.90453,             0.60204,            0.031584,              0.0228,           0.0023573,            0.003598,            0.003598,            0.003598
                 196,            0.030556,            0.012625,           0.0023415,             0.96008,             0.84002,             0.90457,             0.60206,             0.03158,            0.022802,            0.002358,            0.003565,            0.003565,            0.003565
                 197,            0.030212,            0.012515,           0.0023721,             0.96016,              0.8396,             0.90433,              0.6021,            0.031578,            0.022814,           0.0023574,            0.003532,            0.003532,            0.003532
                 198,            0.030194,             0.01238,           0.0023473,             0.96044,             0.83963,             0.90476,             0.60237,            0.031571,            0.022813,           0.0023564,            0.003499,            0.003499,            0.003499
                 199,            0.030193,            0.012641,           0.0023493,             0.96097,             0.83948,             0.90478,             0.60263,            0.031566,            0.022813,           0.0023548,            0.003466,            0.003466,            0.003466
                 200,            0.030461,            0.012518,           0.0023447,              0.9609,             0.83961,             0.90505,             0.60262,            0.031562,            0.022818,           0.0023539,            0.003433,            0.003433,            0.003433
                 201,            0.030392,            0.012623,           0.0023799,             0.96085,             0.83949,             0.90457,             0.60268,            0.031557,            0.022821,           0.0023528,              0.0034,              0.0034,              0.0034
                 202,            0.030304,            0.012588,           0.0023833,             0.96046,             0.83976,             0.90465,             0.60282,            0.031555,            0.022826,           0.0023523,            0.003367,            0.003367,            0.003367
                 203,            0.030101,            0.012387,           0.0023288,             0.96038,             0.83977,              0.9047,             0.60289,            0.031551,            0.022829,            0.002352,            0.003334,            0.003334,            0.003334
                 204,            0.030311,            0.012706,           0.0023522,             0.96023,             0.83988,             0.90468,             0.60306,             0.03155,             0.02284,           0.0023513,            0.003301,            0.003301,            0.003301
                 205,            0.030301,            0.012559,           0.0023474,             0.96003,             0.83976,             0.90476,             0.60307,             0.03155,            0.022845,           0.0023504,            0.003268,            0.003268,            0.003268
                 206,            0.030198,            0.012623,           0.0023465,             0.96026,             0.83975,              0.9048,             0.60292,            0.031549,            0.022845,           0.0023503,            0.003235,            0.003235,            0.003235
                 207,            0.030024,            0.012399,           0.0023101,             0.96012,             0.83971,              0.9047,             0.60316,            0.031547,            0.022859,           0.0023501,            0.003202,            0.003202,            0.003202
                 208,            0.030092,            0.012377,           0.0023273,             0.95993,             0.83996,             0.90487,              0.6031,            0.031543,            0.022868,           0.0023498,            0.003169,            0.003169,            0.003169
                 209,            0.029877,            0.012283,           0.0022969,             0.96013,             0.84039,             0.90483,             0.60312,            0.031541,            0.022873,           0.0023494,            0.003136,            0.003136,            0.003136
                 210,            0.029931,            0.012226,           0.0022872,             0.96017,             0.84052,             0.90494,             0.60316,            0.031538,            0.022881,           0.0023491,            0.003103,            0.003103,            0.003103
                 211,            0.030094,            0.012583,           0.0023348,             0.96048,             0.84003,             0.90509,             0.60339,            0.031534,            0.022877,           0.0023483,             0.00307,             0.00307,             0.00307
                 212,            0.029903,            0.012406,           0.0023017,             0.96054,             0.83987,               0.905,             0.60321,            0.031533,            0.022875,           0.0023477,            0.003037,            0.003037,            0.003037
                 213,            0.030353,            0.012472,           0.0023327,             0.96038,             0.84016,             0.90503,             0.60331,            0.031531,            0.022878,           0.0023474,            0.003004,            0.003004,            0.003004
                 214,            0.030139,            0.012409,           0.0023126,             0.96051,             0.84013,              0.9052,             0.60339,             0.03153,            0.022883,           0.0023468,            0.002971,            0.002971,            0.002971
                 215,            0.030209,            0.012535,           0.0023274,             0.96069,             0.84024,             0.90535,              0.6034,             0.03153,            0.022885,           0.0023468,            0.002938,            0.002938,            0.002938
                 216,            0.029808,            0.012367,           0.0022979,             0.96023,             0.84039,             0.90531,             0.60333,            0.031527,            0.022885,           0.0023463,            0.002905,            0.002905,            0.002905
                 217,            0.030074,            0.012388,           0.0022996,             0.96069,             0.84036,             0.90538,             0.60341,            0.031526,            0.022884,           0.0023461,            0.002872,            0.002872,            0.002872
                 218,            0.029993,            0.012518,           0.0022975,             0.96038,             0.84047,              0.9054,             0.60363,            0.031523,            0.022885,           0.0023458,            0.002839,            0.002839,            0.002839
                 219,            0.030033,            0.012594,           0.0023275,             0.96095,             0.84044,             0.90548,             0.60375,             0.03152,            0.022885,           0.0023456,            0.002806,            0.002806,            0.002806
                 220,            0.029851,            0.012448,           0.0022793,             0.96053,              0.8405,             0.90543,             0.60383,            0.031518,            0.022886,           0.0023453,            0.002773,            0.002773,            0.002773
                 221,            0.030038,            0.012419,           0.0023517,             0.96059,             0.84067,             0.90557,             0.60389,            0.031515,            0.022893,           0.0023452,             0.00274,             0.00274,             0.00274
                 222,            0.029678,            0.012151,           0.0022712,             0.96089,             0.84076,             0.90564,             0.60393,            0.031513,            0.022895,            0.002345,            0.002707,            0.002707,            0.002707
                 223,            0.029637,            0.012403,           0.0022899,             0.96077,             0.84059,              0.9056,             0.60401,            0.031513,            0.022894,           0.0023447,            0.002674,            0.002674,            0.002674
                 224,             0.02982,             0.01235,           0.0023052,             0.96065,             0.84078,             0.90564,             0.60409,             0.03151,            0.022894,           0.0023441,            0.002641,            0.002641,            0.002641
                 225,            0.029802,            0.012366,           0.0022734,             0.96062,             0.84081,             0.90575,             0.60415,            0.031506,            0.022894,           0.0023437,            0.002608,            0.002608,            0.002608
                 226,            0.029812,            0.012235,           0.0022964,             0.96073,             0.84092,             0.90589,             0.60411,            0.031504,            0.022899,           0.0023432,            0.002575,            0.002575,            0.002575
                 227,            0.030171,            0.012278,           0.0023408,             0.96095,             0.84074,             0.90581,             0.60415,            0.031503,            0.022897,            0.002343,            0.002542,            0.002542,            0.002542
                 228,            0.029806,            0.012338,           0.0023022,             0.96101,             0.84058,              0.9058,             0.60431,            0.031502,            0.022892,           0.0023426,            0.002509,            0.002509,            0.002509
                 229,            0.029416,            0.011983,           0.0022817,             0.96088,             0.84052,             0.90575,             0.60429,            0.031501,            0.022902,            0.002342,            0.002476,            0.002476,            0.002476
                 230,             0.02979,            0.012381,           0.0022817,             0.96106,             0.84054,             0.90593,              0.6044,            0.031499,            0.022903,           0.0023417,            0.002443,            0.002443,            0.002443
                 231,            0.029611,            0.012186,           0.0023552,             0.96096,             0.84052,             0.90603,             0.60455,            0.031498,            0.022907,           0.0023416,             0.00241,             0.00241,             0.00241
                 232,            0.029636,            0.012256,           0.0022621,             0.96155,             0.84061,             0.90591,             0.60463,            0.031497,            0.022914,            0.002341,            0.002377,            0.002377,            0.002377
                 233,            0.029492,            0.012151,           0.0022708,             0.96118,             0.84047,             0.90605,             0.60463,            0.031499,            0.022912,           0.0023408,            0.002344,            0.002344,            0.002344
                 234,            0.029541,            0.012204,           0.0022737,             0.96128,             0.84043,             0.90601,             0.60466,            0.031497,            0.022916,           0.0023406,            0.002311,            0.002311,            0.002311
                 235,            0.029596,            0.012122,           0.0022784,             0.96107,             0.84034,             0.90601,             0.60455,            0.031497,            0.022921,           0.0023401,            0.002278,            0.002278,            0.002278
                 236,            0.029233,            0.012094,           0.0022144,             0.96145,             0.84007,             0.90595,              0.6045,            0.031496,            0.022923,           0.0023404,            0.002245,            0.002245,            0.002245
                 237,            0.029522,            0.012242,           0.0022644,             0.96103,             0.84007,               0.906,             0.60446,            0.031495,            0.022926,             0.00234,            0.002212,            0.002212,            0.002212
                 238,            0.029615,            0.012233,           0.0022974,             0.96127,             0.84009,             0.90593,             0.60454,            0.031495,            0.022932,           0.0023403,            0.002179,            0.002179,            0.002179
                 239,            0.029444,            0.012097,           0.0022616,              0.9611,             0.84021,             0.90591,             0.60449,            0.031495,            0.022937,             0.00234,            0.002146,            0.002146,            0.002146
                 240,            0.029469,            0.012189,           0.0022764,             0.96144,             0.83991,             0.90589,             0.60458,            0.031494,            0.022942,           0.0023397,            0.002113,            0.002113,            0.002113
                 241,            0.029175,            0.012109,           0.0022474,             0.96171,             0.84001,             0.90605,             0.60455,            0.031491,            0.022946,           0.0023397,             0.00208,             0.00208,             0.00208
                 242,            0.029345,            0.012103,           0.0022301,             0.96168,             0.83978,             0.90596,             0.60472,            0.031491,            0.022944,           0.0023397,            0.002047,            0.002047,            0.002047
                 243,            0.029116,            0.011936,           0.0022384,             0.96158,             0.83992,               0.906,             0.60459,            0.031491,            0.022945,           0.0023395,            0.002014,            0.002014,            0.002014
                 244,            0.029176,            0.011817,            0.002231,             0.96154,              0.8397,             0.90601,             0.60458,             0.03149,            0.022951,           0.0023394,            0.001981,            0.001981,            0.001981
                 245,            0.029179,            0.011859,           0.0022897,             0.96146,             0.83983,             0.90608,             0.60468,            0.031489,            0.022953,           0.0023389,            0.001948,            0.001948,            0.001948
                 246,            0.029314,            0.012049,           0.0022418,             0.96142,             0.83986,             0.90603,             0.60459,            0.031488,            0.022957,           0.0023388,            0.001915,            0.001915,            0.001915
                 247,            0.029248,            0.011922,           0.0022443,             0.96143,             0.84014,             0.90629,             0.60482,            0.031486,            0.022963,           0.0023388,            0.001882,            0.001882,            0.001882
                 248,            0.029103,            0.012051,           0.0022341,             0.96164,             0.83959,             0.90605,             0.60478,            0.031484,            0.022965,           0.0023383,            0.001849,            0.001849,            0.001849
                 249,            0.029314,            0.011871,           0.0022625,             0.96168,             0.83964,             0.90622,             0.60499,            0.031481,            0.022965,           0.0023381,            0.001816,            0.001816,            0.001816
                 250,            0.029214,            0.012013,           0.0022681,             0.96191,             0.83926,             0.90607,             0.60508,            0.031481,            0.022968,           0.0023376,            0.001783,            0.001783,            0.001783
                 251,             0.02923,            0.011951,           0.0022124,             0.96175,             0.83906,             0.90604,             0.60491,            0.031481,            0.022968,           0.0023378,             0.00175,             0.00175,             0.00175
                 252,            0.029277,            0.012169,           0.0022756,             0.96203,             0.83936,             0.90605,             0.60491,            0.031481,            0.022974,           0.0023374,            0.001717,            0.001717,            0.001717
                 253,            0.029107,             0.01192,           0.0022786,              0.9621,             0.83907,             0.90612,             0.60518,            0.031478,             0.02297,           0.0023374,            0.001684,            0.001684,            0.001684
                 254,            0.029061,            0.012008,           0.0022485,             0.96218,             0.83903,             0.90616,             0.60526,            0.031476,            0.022977,           0.0023369,            0.001651,            0.001651,            0.001651
                 255,            0.028873,            0.011822,           0.0022276,             0.96203,             0.83916,             0.90616,             0.60528,            0.031475,            0.022978,           0.0023368,            0.001618,            0.001618,            0.001618
                 256,            0.029145,            0.012009,           0.0022378,             0.96219,             0.83921,             0.90628,             0.60535,            0.031475,            0.022985,           0.0023366,            0.001585,            0.001585,            0.001585
                 257,            0.029089,            0.012173,           0.0022401,             0.96217,             0.83923,             0.90628,             0.60541,            0.031473,            0.022989,           0.0023364,            0.001552,            0.001552,            0.001552
                 258,             0.02904,            0.011967,           0.0022573,             0.96202,             0.83916,             0.90622,              0.6053,            0.031473,            0.022991,           0.0023362,            0.001519,            0.001519,            0.001519
                 259,            0.028983,            0.011941,             0.00226,              0.9622,             0.83907,             0.90625,              0.6056,            0.031469,            0.022993,           0.0023359,            0.001486,            0.001486,            0.001486
                 260,            0.029033,            0.011895,           0.0022072,             0.96203,             0.83905,             0.90632,             0.60571,            0.031465,            0.022993,           0.0023355,            0.001453,            0.001453,            0.001453
                 261,            0.029068,            0.012016,           0.0022788,             0.96223,             0.83912,             0.90631,             0.60577,            0.031463,            0.022993,           0.0023353,             0.00142,             0.00142,             0.00142
                 262,            0.029073,            0.012103,            0.002286,             0.96233,             0.83905,             0.90619,             0.60575,            0.031461,            0.022998,            0.002335,            0.001387,            0.001387,            0.001387
                 263,            0.028795,            0.011978,           0.0021974,             0.96236,             0.83894,             0.90632,             0.60598,            0.031459,            0.022998,           0.0023347,            0.001354,            0.001354,            0.001354
                 264,            0.029119,            0.012114,           0.0022386,             0.96227,             0.83906,             0.90624,             0.60603,            0.031458,               0.023,           0.0023348,            0.001321,            0.001321,            0.001321
                 265,             0.02908,            0.011967,           0.0022223,             0.96245,             0.83891,             0.90625,             0.60601,            0.031456,            0.022999,           0.0023346,            0.001288,            0.001288,            0.001288
                 266,            0.028776,            0.011691,           0.0022214,             0.96246,             0.83893,             0.90639,             0.60608,            0.031455,            0.022999,           0.0023345,            0.001255,            0.001255,            0.001255
                 267,            0.028889,            0.012158,           0.0022451,              0.9625,             0.83892,              0.9064,             0.60613,            0.031455,            0.023001,           0.0023341,            0.001222,            0.001222,            0.001222
                 268,            0.028862,            0.011922,           0.0021982,             0.96243,             0.83888,             0.90631,             0.60621,            0.031455,            0.023006,           0.0023342,            0.001189,            0.001189,            0.001189
                 269,            0.028571,            0.011727,           0.0021864,             0.96239,              0.8388,             0.90628,             0.60629,            0.031455,             0.02301,           0.0023338,            0.001156,            0.001156,            0.001156
                 270,            0.028747,            0.011965,           0.0022298,             0.96237,             0.83885,             0.90632,             0.60639,            0.031454,            0.023014,           0.0023336,            0.001123,            0.001123,            0.001123
                 271,            0.028761,            0.011915,            0.002206,             0.96226,             0.83887,             0.90632,             0.60643,            0.031453,            0.023016,           0.0023337,             0.00109,             0.00109,             0.00109
                 272,            0.028904,            0.011961,           0.0022252,             0.96201,             0.83884,             0.90624,              0.6064,            0.031453,            0.023023,           0.0023339,            0.001057,            0.001057,            0.001057
                 273,            0.028537,            0.011745,           0.0021807,             0.96222,             0.83866,              0.9063,             0.60636,            0.031451,            0.023025,           0.0023342,            0.001024,            0.001024,            0.001024
                 274,            0.028847,            0.011909,           0.0022542,             0.96206,             0.83869,             0.90607,             0.60638,            0.031452,            0.023027,            0.002334,            0.000991,            0.000991,            0.000991
                 275,             0.02896,            0.011829,           0.0022217,             0.96226,             0.83867,             0.90635,             0.60657,            0.031452,            0.023033,           0.0023342,            0.000958,            0.000958,            0.000958
                 276,            0.028676,            0.011754,            0.002197,             0.96216,             0.83851,             0.90627,             0.60656,            0.031453,            0.023037,           0.0023341,            0.000925,            0.000925,            0.000925
                 277,             0.02856,            0.011566,           0.0022178,             0.96226,             0.83844,             0.90631,              0.6064,            0.031451,            0.023041,           0.0023341,            0.000892,            0.000892,            0.000892
                 278,            0.028558,            0.011768,           0.0021514,             0.96209,             0.83879,             0.90638,             0.60663,            0.031451,            0.023045,           0.0023344,            0.000859,            0.000859,            0.000859
                 279,             0.02874,            0.011843,           0.0022126,              0.9622,             0.83864,             0.90644,             0.60667,            0.031452,            0.023051,           0.0023345,            0.000826,            0.000826,            0.000826
                 280,            0.028578,             0.01167,           0.0021679,             0.96226,              0.8392,             0.90672,             0.60685,            0.031452,            0.023054,           0.0023348,            0.000793,            0.000793,            0.000793
                 281,            0.028524,            0.011761,           0.0022096,             0.96246,             0.83878,             0.90667,             0.60669,            0.031452,            0.023059,           0.0023349,             0.00076,             0.00076,             0.00076
                 282,            0.028544,            0.011712,            0.002185,             0.96208,             0.83872,             0.90653,              0.6069,            0.031453,            0.023063,           0.0023347,            0.000727,            0.000727,            0.000727
                 283,             0.02866,            0.011683,            0.002225,             0.96216,             0.83877,             0.90673,              0.6068,            0.031455,            0.023069,           0.0023352,            0.000694,            0.000694,            0.000694
                 284,             0.02846,            0.011854,            0.002204,             0.96209,             0.83909,             0.90681,             0.60698,            0.031456,            0.023076,           0.0023353,            0.000661,            0.000661,            0.000661
                 285,            0.028535,            0.011655,           0.0022078,             0.96209,             0.83922,             0.90691,             0.60693,            0.031457,            0.023079,           0.0023351,            0.000628,            0.000628,            0.000628
                 286,            0.028504,            0.011608,           0.0021943,               0.962,             0.83917,             0.90685,              0.6071,            0.031458,            0.023086,           0.0023352,            0.000595,            0.000595,            0.000595
                 287,            0.028447,            0.011624,            0.002188,             0.96187,             0.83915,             0.90679,             0.60728,            0.031458,            0.023095,           0.0023353,            0.000562,            0.000562,            0.000562
                 288,            0.028406,            0.011497,           0.0021865,             0.96194,             0.83902,             0.90685,             0.60724,             0.03146,            0.023102,            0.002336,            0.000529,            0.000529,            0.000529
                 289,            0.028321,            0.011758,           0.0021739,             0.96204,             0.83902,             0.90689,             0.60731,            0.031462,            0.023105,           0.0023359,            0.000496,            0.000496,            0.000496
                 290,            0.028586,            0.011958,           0.0022359,             0.96211,             0.83884,             0.90689,             0.60722,            0.031463,            0.023113,            0.002336,            0.000463,            0.000463,            0.000463
                 291,            0.028284,            0.011654,           0.0021792,             0.96209,             0.83932,             0.90701,             0.60718,            0.031464,            0.023117,           0.0023363,             0.00043,             0.00043,             0.00043
                 292,            0.028495,            0.011486,           0.0022153,              0.9616,             0.83956,             0.90712,             0.60722,            0.031467,            0.023124,           0.0023367,            0.000397,            0.000397,            0.000397
                 293,            0.028407,            0.011541,           0.0021995,             0.96203,             0.83958,             0.90713,             0.60741,             0.03147,            0.023128,           0.0023369,            0.000364,            0.000364,            0.000364
                 294,            0.028251,            0.011508,           0.0021605,             0.96233,             0.83946,             0.90716,             0.60749,            0.031472,            0.023131,           0.0023374,            0.000331,            0.000331,            0.000331
                 295,            0.028467,            0.011603,            0.002153,             0.96211,             0.83961,             0.90722,             0.60758,            0.031473,            0.023143,           0.0023379,            0.000298,            0.000298,            0.000298
                 296,            0.028172,             0.01144,           0.0021729,               0.962,             0.83961,             0.90712,             0.60763,            0.031474,            0.023144,           0.0023384,            0.000265,            0.000265,            0.000265
                 297,            0.028363,            0.011498,           0.0021724,             0.96208,             0.83957,             0.90721,             0.60767,            0.031476,            0.023152,           0.0023386,            0.000232,            0.000232,            0.000232
                 298,            0.028622,             0.01164,            0.002205,             0.96234,             0.83938,              0.9072,             0.60773,            0.031478,            0.023159,           0.0023391,            0.000199,            0.000199,            0.000199
                 299,            0.028383,            0.011621,           0.0022021,             0.96224,             0.83934,             0.90717,             0.60777,            0.031479,            0.023162,           0.0023394,            0.000166,            0.000166,            0.000166
